subject_id	predicate_id	source_language	source_value	translation_language	translation_value	translator	translator_expertise	translation_status	translation_date	comment
MEDICNE:963cd24c-acbb-59a0-b0a6-0fc494a395cf	rdfs:label	ru	Эналаприл	en-us	Enalapril	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9645416a-5069-58d2-8471-fb1c17c49477	rdfs:label	ru	Ленограстим	en-us	Lenograstim	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9652fd7f-0f8b-5cc2-b993-b2393f4be3ed	rdfs:label	ru	Аскорбиновая кислота+(Мальвы цветков+Подорожника ланцетовидного листьев) экстракт	en-us	Ascorbic acid + (mallow flowers + lanceolate plantain leaves) extract	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:965a3a91-1f9e-5b23-bd4e-a7ed5db5e69f	rdfs:label	ru	Календула	en-us	Calendula	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:965c5b25-7368-53b2-aa33-27446eda89a5	rdfs:label	ru	Ципрофлоксацин+Тинидазол	en-us	Ciprofloxacin + Tinidazole	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:967d202a-b24b-5e3c-aba9-070f021dfb1e	rdfs:label	ru	Яд гюрзы	en-us	The poison of the gyurza	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9687492c-6db2-509b-b776-7d52aba9d392	rdfs:label	ru	Мульти-табс® Классик	en-us	Multi-Tabs® Classic	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:96968ded-8955-579d-adc1-34250806b052	rdfs:label	zh	达格列净片	en-us	Dapagliflozin Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:969b4977-7052-51f7-aea3-693de7dae38d	rdfs:label	ru	Имбиря лекарственного корневищ экстракт+Солодки голой корней экстракт+Эмблики лекарственной плодов экстракт+[Левоментол]	en-us	Ginger (Zingiber officinale) Rhizome Extract + Licorice (Glycyrrhiza glabra) Root Extract + Emblica (Phyllanthus emblica) Fruit Extract + [Levomenthol]	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:96a36bcf-bb8a-5bfe-be4b-8457bef6b866	rdfs:label	ru	Берберина бисульфат	en-us	Berberine bisulfate	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:96ab3b4d-12e4-54be-a610-8d239fc69ab6	rdfs:label	ru	Натрия 5-[(3,5-дихлор-2-гидроксибензилиден)амино]-6-метил-2,4-диоксо-3,4-дигидро-2Н-пиримидин-1-ид	en-us	Sodium 5-[(3,5-dichloro-2-hydroxybenzylidene)amino]-6-methyl-2,4-dioxo-3,4-dihydro-2H-pyrimidin-1-ide	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:96b00a84-6337-5119-9f82-7902d5868540	rdfs:label	ru	Дексаметазон+Левофлоксацин	en-us	Dexamethasone + Levofloxacin	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:96b4cf35-6e80-5443-b13c-90979918021d	rdfs:label	ru	Бактериофаг клебсиелл пневмонии	en-us	Bacteriophage Klebsiella pneumoniae	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:96c0b509-b3d4-58c4-b4a8-845b74ce13a9	rdfs:label	ru	Сибектан®	en-us	Sibectan®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:96db4c12-74d3-58e0-9f49-55125e31ee42	rdfs:label	ru	Рамиприл	en-us	Ramipril	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:96e99270-b265-5473-85e0-eb5f28aa0077	rdfs:label	zh	塞利尼索片	en-us	Seliniso Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:96facce1-4c52-5e91-b663-4cd00d9e0205	rdfs:label	zh	甲钴胺分散片	en-us	Methylcobalamin Dispersible Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:96fe3152-7b15-5d4b-abb6-184c68979d56	rdfs:label	ru	Леводопа+Энтакапон+[Карбидопа]	en-us	Levodopa + Entacapone + [Carbidopa]	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9703638d-f1e3-5b46-9a67-36649038122f	rdfs:label	ru	метакрезол+Фенол	en-us	metacresol + phenol	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:97036f3d-50bc-531d-a405-e1061645b654	rdfs:label	ru	Силицея комп.	en-us	Silicea Complex	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9706bd69-8017-5508-978a-0b490897e402	rdfs:label	ru	Пропротен®-100	en-us	Proproten®-100	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9710cf40-2c37-53f4-9ce8-3346f47e9d6e	rdfs:label	ru	Дидрогестерон+Эстрадиол и Эстрадиол	en-us	Dydrogesterone + Estradiol and Estradiol	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:97316ce3-f7e6-56ee-857a-41180753ce07	rdfs:label	ru	Подорожника ланцетовидного листьев экстракт+Тимьяна обыкновенного травы экстракт	en-us	Lanceolate Plantain Leaf Extract + Common Thyme Herb Extract	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9741bad8-c34d-5038-a4dc-c05fbd3699fd	rdfs:label	ru	Элотузумаб	en-us	Elotuzumab	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9745a349-c635-5b7c-bb14-67fa482c95f9	rdfs:label	zh	枸橼酸伊沙佐米胶囊	en-us	Ixazomib Citrate Capsules	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:974c3cca-1981-5164-8587-ac5c29d58012	rdfs:label	ru	Клотримазол+Лактулоза	en-us	Clotrimazole + Lactulose	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:975e06a5-1422-5f23-bfc1-4c867def3b6b	rdfs:label	zh	盐酸坦索罗辛口崩缓释片	en-us	Tamsulosin Hydrochloride Orally Disintegrating Extended-Release Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9766d02b-01e5-5e5d-acea-5b28c2a02127	rdfs:label	ru	Нимесулид	en-us	Nimesulide	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9771db08-8354-5e5e-89af-9056bbb50ec7	rdfs:label	ru	ХЕВЕРТ ПАНКРЕАТИКУМ	en-us	HEVERT PANCREATICUM	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9774c487-1f90-5536-8b90-bc4c00d77e0d	rdfs:label	ru	Аминокислоты для парентерального питания+Прочие препараты [Жировые эмульсии для парентерального питания+Декстроза+Минералы]	en-us	Amino Acids for Parenteral Nutrition + Other Preparations [Fat Emulsions for Parenteral Nutrition + Dextrose + Minerals]	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-08-13	DeepL
MEDICNE:97784a0d-5d5f-5154-8677-6686dea556fe	rdfs:label	ru	Де-Нол®	en-us	De-Nol®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9780c321-427c-54a6-a85d-9ecf80ef2efd	rdfs:label	zh	注射用环磷酰胺	en-us	Cyclophosphamide for Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9784c388-72df-57d5-8328-6a34c2c6d6b5	rdfs:label	ru	Бензоила пероксид+Клиндамицин	en-us	Benzoyl Peroxide + Clindamycin	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:979205cb-f6b2-5879-b517-8fe21f3d0aa6	rdfs:label	ru	Гнафалин	en-us	Gnafalin	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:979516e0-e62c-5d03-933a-c17458029a02	rdfs:label	ru	Калия аспарагинат гемигидрат	en-us	Potassium aspartate hemihydrate	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:979c34cd-4b22-503e-826c-71cbc031d5c4	rdfs:label	ru	Циклопентолат	en-us	Cyclopentolate	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:979e26b4-1c0f-58be-b451-ab5d55987445	rdfs:label	ru	Бензокаин+Бензалкония хлорид+Тиротрицин	en-us	Benzocaine + Benzalkonium Chloride + Tyrothricin	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:97a87697-5e6c-589a-aaac-a92d10c8d67f	rdfs:label	ru	Комбинил®	en-us	Combinil®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:97b4ed7b-ecfa-5ce8-86e2-77e6bda4d7de	rdfs:label	ru	Синтомицин линимент	en-us	Sintomycin Liniment	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:97b6c44d-6431-5cab-a2dc-96dd1b0c6b97	rdfs:label	ru	Изофлуран	en-us	Isoflurane	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:97c938ef-b383-5faf-b7dc-d979ce26c500	rdfs:label	ru	Яд гадюки	en-us	Viper venom	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:97cccc23-ce34-5555-9426-e6b45dd53bcd	rdfs:label	ru	Вакцина для профилактики гриппа (живая)	en-us	Flu Vaccine (Live)	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:97d9d730-4bd0-5d7b-8c69-33875ce964b2	rdfs:label	ru	Анестезол®	en-us	Anestezol®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:97d9f8f7-e8f2-5a09-9b8e-02daf1b90cb0	rdfs:label	ru	Проктоседил® М	en-us	Proctosedyl® M	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:97dc27dd-de8a-5ece-ae4e-1aa20a919b9a	rdfs:label	ru	Бетадрин	en-us	Betadrin	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:97df8d3a-e51b-5561-9140-b45668c97cd6	rdfs:label	zh	注射用卡非佐米	en-us	Carfilzomib for Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:97dfe79c-246e-52dd-bfa1-f9560d2a0018	rdfs:label	ru	Эвкалимин	en-us	Eucalimin	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:97e50612-c14a-5bfa-b848-102a4265323f	rdfs:label	zh	复方氨基酸（18AA）/葡萄糖（15%）电解质注射液	en-us	Compound Amino Acids (18AA)/Glucose (15%) Electrolyte Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:97ee7eda-1cbe-5c92-8c29-5eded3e5d667	rdfs:label	ru	Чага	en-us	Chaga	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:97f28410-0293-5389-9898-bcd55f94ef9e	rdfs:label	ru	Гипорамин®	en-us	Hyporamin®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9800ad54-088c-5d1a-b9f6-2bc6fe81a40a	rdfs:label	ru	Винпоцетин+Индапамид+Метопролол+Эналаприл	en-us	Vinpocetine + Indapamide + Metoprolol + Enalapril	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9801f5c9-63b1-572d-86f1-03b5d8ef7431	rdfs:label	ru	Суксаметония йодид	en-us	Suxamethonium iodide	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:981a7e68-db7d-5785-8a30-424618e2ef32	rdfs:label	zh	盐酸西替利嗪注射液	en-us	Cetirizine Hydrochloride Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:981b5943-b27b-5fd8-8692-52d20bb9eb7f	rdfs:label	ru	Дексаметазон+Неомицин+Полимиксин B+Фенилэфрин	en-us	Dexamethasone + Neomycin + Polymyxin B + Phenylephrine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9820a4ad-5feb-5a0f-90ea-69505f9fa654	rdfs:label	ru	Гидроксиэтилкрахмал	en-us	Hydroxyethyl starch	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:98234c03-30c0-5648-a268-89f975156c2c	rdfs:label	zh	西美瑞韦胶囊	en-us	Simerivir Capsules	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:982d4f4b-c68b-5ea2-a851-1a8e028c349f	rdfs:label	zh	注射用艾塞那肽微球	en-us	Exenatide Microspheres for Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:982e1bd4-cf03-56fd-b43c-e9cc07b00d79	rdfs:label	ru	Коэнзим Q10	en-us	Coenzyme Q10	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:983840e2-8b38-59e4-84d5-a4cbbdfff5ea	rdfs:label	ru	Ломустин	en-us	Lomustine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:98385794-20a7-5664-a248-69f3464107b7	rdfs:label	ru	Вибуркол®	en-us	Viburcol®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9839425f-d87f-50fb-838b-9afb5980afd4	rdfs:label	ru	Купрум-плюс	en-us	Copper Plus	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:983a9891-b6dd-542e-8d03-4989dfc52661	rdfs:label	zh	盐酸二甲双胍缓释片（IV）	en-us	Metformin Hydrochloride Extended-Release Tablets (IV)	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:983bd54c-e251-59ca-8d4e-8e0ac6a95e7c	rdfs:label	ru	Вакцина бруцеллезная живая сухая	en-us	Live, dried brucellosis vaccine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:983fdf49-640f-5767-a41c-b1f8edbd28be	rdfs:label	ru	Полигексанид	en-us	Polyhexanide	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9849cc44-5f45-5daf-a954-3ead1291d5d4	rdfs:label	ru	Шалфея лекарственного листьев экстракт+Шалфея лекарственного травы масло	en-us	Salvia officinalis Leaf Extract + Salvia officinalis Herb Oil	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:984a0adc-467d-5033-975c-a07c223015e8	rdfs:label	zh	注射用氨磷汀	en-us	Amphotericin B for Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:984ddb0b-5107-5f37-a3ec-5ac570f1580c	rdfs:label	ru	Лаппаконитин	en-us	Lappaconitin	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:98695f63-60d1-52d1-89ca-526a684f53ef	rdfs:label	ru	Димеркаптопропансульфонат натрия+Кальция пантотенат	en-us	Sodium dimercaptopropanesulfonate + Calcium pantothenate	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:98789725-747a-5bcd-8f68-0733b01551b3	rdfs:label	ru	Мизопростол	en-us	Misoprostol	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9882d079-5abb-5e63-8e73-248200d5e90a	rdfs:label	ru	Палоносетрон	en-us	Palonosetron	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9887af53-1050-5477-bc11-ba5e5ab4fc05	rdfs:label	zh	盐酸埃克替尼片	en-us	Erlotinib Hydrochloride Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:98885ca6-200a-5269-ba54-93e41c5a298e	rdfs:label	ru	НооКам	en-us	Nookam	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:98b23ee6-fdae-5b7d-97d9-192c79b797c1	rdfs:label	ru	Ропрен®	en-us	Ropren®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:98c48f6c-96d7-5492-aa8d-b257331e578f	rdfs:label	ru	Аммония хлорид	en-us	Ammonium chloride	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:98c497ed-048e-5dd5-b825-84b8102aa52a	rdfs:label	zh	达格列净二甲双胍缓释片（IV）	en-us	Dapagliflozin and Metformin Extended-Release Tablets (IV)	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:98c8db08-8f65-5005-b0b7-adfdbd9b6e20	rdfs:label	ru	Ламинарии слоевища-Морская капуста	en-us	Laminaria Thalli—Sea Kelp	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:98cf8b18-f192-555f-93b8-427a4a47ab58	rdfs:label	ru	Надропарин кальция	en-us	Calcium Nadroparin	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:98d6bc2f-271b-54a2-b077-ada83ce6e375	rdfs:label	zh	维生素K1注射液	en-us	Vitamin K1 Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:98d94a3e-696d-5bb8-afec-3dde10ec70aa	rdfs:label	ru	Теофедрин-Н®	en-us	Teofedrin-N®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:98db8b17-250c-5fd6-b2ba-2108ec3f67e4	rdfs:label	ru	Сертралин	en-us	Sertraline	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:98dde8f3-160a-5a21-bf7f-8d7110dc4ae7	rdfs:label	ru	Ломефлоксацин+Пиразинамид+Протионамид+Этамбутол	en-us	Lomefloxacin + Pyrazinamide + Prothionamide + Ethambutol	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:98de2608-459f-5959-9680-6b5e2fb51e7b	rdfs:label	zh	盐酸苯海索片	en-us	Benztropine Hydrochloride Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:98dfe7ac-b81c-57fe-8d5b-9c58b7ad2b14	rdfs:label	ru	Сульфодерм®	en-us	SulfoDerm®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:98ebdc0d-5753-5042-8816-893c14f13544	rdfs:label	ru	Простагерб Н	en-us	Prostagerb N	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:98f0570f-d98e-5047-9506-9e9190cdab93	rdfs:label	ru	Доктор Мом® Колд Раб	en-us	Dr. Mom® Cold Rab	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:98f35448-649d-59ea-b3c9-225b3a58e737	rdfs:label	zh	氯氮平片	en-us	Clozapine Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:98f3fda8-bd35-5022-b368-a35b94088fde	rdfs:label	zh	法莫替丁片	en-us	Famotidine Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:990abca7-dcb0-5dd9-a578-1f3831d07f09	rdfs:label	ru	Алюминия гидроксид	en-us	Aluminum hydroxide	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9920d6fd-3cf0-577b-acbc-803637da4e99	rdfs:label	ru	Ирбесартан	en-us	Irbesartan	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:992143cb-5b8a-56f1-ad6d-60c58291ce3b	rdfs:label	ru	Гомеопатические монокомпонентные препараты природного происхождения (124 наименований - согласно приложению)	en-us	Homeopathic single-ingredient preparations of natural origin (124 items—as listed in the appendix)	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9924c6c2-76d7-510f-bc01-69fdba62e87c	rdfs:label	zh	注射用盐酸头孢吡肟	en-us	Cefpirome Hydrochloride for Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:992dbeec-4834-5816-af1b-15670bf223d3	rdfs:label	ru	Агри®	en-us	Agri®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9933cdc9-931c-5093-b905-0899e7474325	rdfs:label	ru	Саксаглиптин	en-us	Saxagliptin	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:99356a3d-ead9-5864-9228-2f81ae89a3ec	rdfs:label	ru	Фенилсалицилат	en-us	Phenylsalicylate	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:99363743-6397-5e23-94be-094513b26995	rdfs:label	ru	Тетрациклин+Триамцинолон	en-us	Tetracycline + Triamcinolone	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9949e04c-2ae3-56fd-8d44-e58beda4e981	rdfs:label	ru	СМОФКабивен® периферический	en-us	SMOFKabiven® Peripheral	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:99547573-9320-54ac-8bd8-65c592d42736	rdfs:label	ru	ЭФФЕКС® Красный корень	en-us	EFFEX® Red Root	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9962bb80-139a-5c3a-ae21-7812c09d9c5a	rdfs:label	zh	注射用阿奇霉素	en-us	Azithromycin for Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:9967b904-115a-538a-ab55-18710a3dfc02	rdfs:label	ru	Интерферон альфа-2	en-us	Interferon alpha-2	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:99788c59-60a6-571b-b9e7-1056ea1f69bf	rdfs:label	ru	Драполен®	en-us	Drapolen®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:997ddf13-b2d0-5826-9b83-8afec7e914de	rdfs:label	zh	醋酸曲普瑞林注射液	en-us	Truprelin Acetate Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:99a2b171-9648-5b73-81d5-c362aa930da1	rdfs:label	zh	注射用胸腺法新	en-us	Thymalfasin for Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:99a592c9-a0b1-5fad-bd3d-0490065e3dae	rdfs:label	zh	丁溴东莨菪碱注射液	en-us	Dibromohyoscine Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:99a94b95-9335-51ae-b547-510395529eb9	rdfs:label	ru	Инсулин детемир	en-us	Insulin Detemir	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:99afb82a-c74e-51d2-8f77-5f03c6505d83	rdfs:label	ru	Амизон®	en-us	Amizon®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:99b6f240-a43e-55cf-927a-a7a93c0c71f6	rdfs:label	ru	Амтолметин гуацил	en-us	Amtolmetin guacil	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:99b7f84b-abdf-50ba-a884-0082e0144684	rdfs:label	ru	СтрессОфф® форте	en-us	StressOff® Forte	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:99bc12c7-1fa1-5682-a95e-9fa9b1688ded	rdfs:label	zh	对氨基水杨酸肠溶颗粒	en-us	Aminosalicylic Acid Enteric-Coated Granules	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:99bdadbd-1b3d-5361-97ba-d89596f37a41	rdfs:label	ru	Оринол Плюс	en-us	Orinol Plus	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:99c21941-9b1f-5221-ae74-9e5ed7f8fb75	rdfs:label	zh	盐酸奈福泮注射液	en-us	Nafopam Hydrochloride Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:99cae945-6486-5e6a-b66d-683cb510302c	rdfs:label	zh	利巴韦林片	en-us	Ribavirin Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:99ceae37-7e08-5937-a617-7dbe65427470	rdfs:label	ru	Сертаконазол	en-us	Sertaconazole	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:99dad505-6b8a-5977-98ac-b2da0c606be7	rdfs:label	ru	Пилобакт АМ	en-us	Pilobact AM	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:99de035d-f88e-5b6c-be4e-a8207a01e9e0	rdfs:label	ru	Фитогепатол® №3 (Желчегонный сбор №3)	en-us	Phytohepatol® No. 3 (Cholagogue Blend No. 3)	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
